account_name,broker_name,exchange,symbol,company_name,isin,transaction_type,trade_date,quantity,price,charges,notes
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,1,233.66,0.70,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,32,233.85,22.38,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,15,233.74,10.48,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,3,233.00,2.09,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,3,233.59,2.09,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,1,233.00,0.70,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,7,233.68,4.90,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,1,233.98,0.70,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,7,233.94,4.90,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,105,233.78,103.19,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2024-09-04,1,233.66,0.70,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SCHA,S CHAND AND COMPANY LIMITED,INE807K01035,BUY,2025-08-11,800,189.50,475.90,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,4,926.75,11.09,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,9,926.35,24.94,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,7,926.70,19.40,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,4,926.75,11.09,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,7,926.10,19.38,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.75,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,3,926.75,8.32,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,3,926.75,8.32,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.45,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,18,926.40,49.86,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.05,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,5,925.30,13.84,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,925.95,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,14,925.95,38.76,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,20,926.50,85.28,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.05,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,3,926.75,8.32,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,8,926.45,22.16,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,4,925.95,11.08,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.75,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.05,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.55,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.05,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.05,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,4,926.05,11.08,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,8,925.80,22.14,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.75,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,925.85,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.05,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,18,925.70,49.83,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,7,926.50,19.39,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,3,926.75,8.32,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,925.85,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.75,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,8,926.00,22.15,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,9,926.40,24.94,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,3,925.85,8.31,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.10,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,12,926.30,33.24,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.05,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,926.05,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.10,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,4,925.85,11.08,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.05,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,1,925.95,2.77,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.05,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,SHEFOA,SHEELA FOAM LIMITED,INE916U01025,BUY,2024-09-04,2,926.25,5.54,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,STAHEA,STAR HEALTH ALLIED INS CO LTD,INE575P01011,BUY,2023-08-01,70,650.00,142.91,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-03,242,102.90,78.21,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-10,233,107.10,78.37,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-17,193,107.95,66.05,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-17,38,107.95,12.27,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-24,241,103.45,78.56,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-31,104,104.55,32.52,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,BUY,2021-03-31,135,104.55,45.96,"Imported from broker transaction history (icicidirect), segment Rolling, STT Paid"
Sesha,icicidirect,NSE,TATPOW,TATA POWER CO LTD,INE245A01021,SELL,2024-06-20,225,444.45,299.04,"Imported from broker transaction history (icicidirect), segment TT, STT Paid"
